timestamp,ch1,ch2,ch3,ch4,ch5,ch6
1770932330.3571072,0.17964844405651093,-0.48672354221343994,-0.4248688220977783,-0.0035471634473651648,0.0025159595534205437,-0.008100283332169056
1770932330.392214,0.18713729083538055,-0.47973519563674927,-0.4300342798233032,-0.0036513442173600197,0.0028006648644804955,-0.00859841424971819
1770932330.4158673,0.19147047400474548,-0.48806232213974,-0.4193417429924011,-0.0037004943005740643,0.0028101929929107428,-0.008425853215157986
1770932330.4218795,0.1925501823425293,-0.49098944664001465,-0.4118688702583313,-0.0035226568579673767,0.002869518008083105,-0.00828226376324892
1770932330.4330556,0.18116436898708344,-0.48676797747612,-0.4288236200809479,-0.0036192985717207193,0.002510007470846176,-0.008350703865289688
1770932330.4618778,0.18912668526172638,-0.4942476153373718,-0.4323321282863617,-0.0034293504431843758,0.0032195213716477156,-0.008285160176455975
1770932330.4910345,0.1890767514705658,-0.485130250453949,-0.4291934669017792,-0.0033902579452842474,0.0028207411523908377,-0.008293949998915195
1770932330.527178,0.18840475380420685,-0.48997461795806885,-0.4314996302127838,-0.003601823002099991,0.002890602685511112,-0.008319010026752949
1770932330.5442336,0.18291500210762024,-0.48819926381111145,-0.4205687642097473,-0.0036272970028221607,0.0030213980935513973,-0.008255780674517155
1770932330.5549803,0.18585921823978424,-0.4814699590206146,-0.42767149209976196,-0.0036422808188945055,0.0028194463811814785,-0.008604995906352997
1770932330.5669494,0.18414689600467682,-0.47970014810562134,-0.4175509512424469,-0.0035909870639443398,0.002661729697138071,-0.008373139426112175
1770932330.5971196,0.18813756108283997,-0.4859169125556946,-0.43041354417800903,-0.003862330224364996,0.0025712824426591396,-0.008512746542692184
1770932330.6209881,0.18698711693286896,-0.4956255853176117,-0.43771564960479736,-0.003597094677388668,0.0030526542104780674,-0.008352836593985558
1770932330.626004,0.1848970353603363,-0.48946449160575867,-0.43682894110679626,-0.0035259060095995665,0.002886224305257201,-0.007927699014544487
1770932330.6497877,0.20359644293785095,-0.4820919334888458,-0.4303567409515381,-0.00337096001021564,0.0027829536702483892,-0.008402373641729355
1770932330.661572,0.19989125430583954,-0.4832691252231598,-0.41346582770347595,-0.0034219061490148306,0.0030617620795965195,-0.00832416582852602
1770932330.6868773,0.19247078895568848,-0.49124181270599365,-0.4212004542350769,-0.00358959729783237,0.0029754526913166046,-0.008023567497730255
1770932330.7056286,0.1951964646577835,-0.48609626293182373,-0.4221430718898773,-0.0037868842482566833,0.0028986106626689434,-0.008157465606927872
1770932330.740551,0.183264821767807,-0.4822109341621399,-0.4253193438053131,-0.0037195649929344654,0.0028813104145228863,-0.008379369974136353
1770932330.7526748,0.18597401678562164,-0.4868701696395874,-0.4278518557548523,-0.003570409258827567,0.002710615284740925,-0.008144229650497437
1770932330.7750568,0.19285812973976135,-0.4759421646595001,-0.4203367531299591,-0.0033202283084392548,0.002754212822765112,-0.008752015419304371
1770932330.7874506,0.18700110912322998,-0.481453537940979,-0.4204477071762085,-0.003641620511189103,0.0027579383458942175,-0.00842613261193037
1770932330.8111215,0.1894477754831314,-0.4861016571521759,-0.4161544740200043,-0.003683270188048482,0.0029800478368997574,-0.008571334183216095
1770932330.8352175,0.19155660271644592,-0.4771232008934021,-0.42801252007484436,-0.0033481779973953962,0.0030828111339360476,-0.008607636205852032
1770932330.846851,0.17895394563674927,-0.48259446024894714,-0.4283241331577301,-0.0033903345465660095,0.0031264701392501593,-0.008236450143158436
1770932330.8709905,0.18677598237991333,-0.48744073510169983,-0.4136265516281128,-0.0033741267397999763,0.0031142467632889748,-0.008304952643811703
1770932330.9015124,0.19256527721881866,-0.48343807458877563,-0.43788468837738037,-0.0034095204900950193,0.002863975241780281,-0.008316672407090664
1770932330.9075124,0.1898665726184845,-0.4802584648132324,-0.4317401945590973,-0.0034961903002113104,0.00291434396058321,-0.00841494183987379
1770932330.918444,0.17853590846061707,-0.4804970324039459,-0.4187677800655365,-0.00330558349378407,0.0028021130710840225,-0.008315603248775005
1770932330.9592078,0.1935364007949829,-0.4816565215587616,-0.41645607352256775,-0.003590470412746072,0.0028739513363689184,-0.00827338919043541
1770932330.9711766,0.18037132918834686,-0.4827280640602112,-0.435217022895813,-0.0036249710246920586,0.002771386643871665,-0.008429639041423798
1770932331.0061579,0.1880149245262146,-0.4806500971317291,-0.422518253326416,-0.0036311065778136253,0.0029081508982926607,-0.008378690108656883
1770932331.029275,0.1821378618478775,-0.4808769226074219,-0.4244943857192993,-0.0033256933093070984,0.002887257607653737,-0.008534235879778862
1770932331.0352306,0.18607883155345917,-0.4888093173503876,-0.426883339881897,-0.003609964158385992,0.0030048685148358345,-0.008263301104307175
1770932331.0531836,0.18780148029327393,-0.4831370413303375,-0.4245619475841522,-0.0034272046759724617,0.002875334583222866,-0.008373159915208817
1770932331.0642962,0.19301903247833252,-0.4803420901298523,-0.4243112802505493,-0.003408819669857621,0.0029390992131084204,-0.008084445260465145
1770932331.1053028,0.1929129660129547,-0.48928868770599365,-0.4315894842147827,-0.003495486918836832,0.002743936376646161,-0.008339155465364456
1770932331.1113317,0.18369951844215393,-0.48729678988456726,-0.41962432861328125,-0.0034743493888527155,0.0028701310511678457,-0.008482260629534721
1770932331.1350245,0.19320005178451538,-0.4809662401676178,-0.42866864800453186,-0.0032678779680281878,0.002783507574349642,-0.008517961017787457
1770932331.1525142,0.18502745032310486,-0.4835769832134247,-0.41807639598846436,-0.003459580708295107,0.0027833380736410618,-0.008394567295908928
1770932331.1831613,0.18619461357593536,-0.48977893590927124,-0.4237622320652008,-0.003706110641360283,0.002890827599912882,-0.008199941366910934
1770932331.2000992,0.18783724308013916,-0.4807451665401459,-0.4072010815143585,-0.0035624471493065357,0.0026691367384046316,-0.008514449000358582
1770932331.2369547,0.1871478259563446,-0.47503986954689026,-0.428908109664917,-0.0035876936744898558,0.0028619994409382343,-0.008571283891797066
1770932331.2663639,0.18341165781021118,-0.48009049892425537,-0.41274312138557434,-0.0036498932167887688,0.0029174168594181538,-0.008346257731318474
1770932331.294663,0.19083015620708466,-0.48110321164131165,-0.4165533483028412,-0.0033214539289474487,0.0029373597353696823,-0.00830564834177494
1770932331.3307889,0.18147531151771545,-0.48854517936706543,-0.4211558699607849,-0.003668596502393484,0.002959699835628271,-0.008347203955054283
1770932331.3539402,0.1852157562971115,-0.48550233244895935,-0.420709490776062,-0.003536428324878216,0.0030012440402060747,-0.008130182512104511
1770932331.365909,0.187650665640831,-0.47946447134017944,-0.4132080376148224,-0.0036228520330041647,0.003096761181950569,-0.008183879777789116
1770932331.3948214,0.18772543966770172,-0.48498332500457764,-0.4230814576148987,-0.0037219927180558443,0.0027756551280617714,-0.008214958012104034
1770932331.412946,0.18296894431114197,-0.4882429838180542,-0.4197961390018463,-0.003741131629794836,0.002732199849560857,-0.008477303199470043
1770932331.4470584,0.19222672283649445,-0.4812653362751007,-0.4202694594860077,-0.003526108106598258,0.002578191924840212,-0.008214886300265789
1770932331.4830272,0.1954755187034607,-0.4812154769897461,-0.41267985105514526,-0.0033750601578503847,0.003044312819838524,-0.008452678099274635
1770932331.5180027,0.1937360167503357,-0.48617371916770935,-0.4172767400741577,-0.003475960809737444,0.003087389748543501,-0.008439447730779648
1770932331.5411706,0.1877831518650055,-0.4842555522918701,-0.42886149883270264,-0.0035327777732163668,0.0028275123331695795,-0.008076933212578297
1770932331.5470533,0.18628734350204468,-0.4885132312774658,-0.42094141244888306,-0.003413297701627016,0.0031654515769332647,-0.008363484404981136
1770932331.5646946,0.1862284392118454,-0.4842698276042938,-0.41125601530075073,-0.0037055364809930325,0.0030156716238707304,-0.008486161008477211
1770932331.5885975,0.18731337785720825,-0.4810864329338074,-0.42502349615097046,-0.003563253441825509,0.0028262706473469734,-0.008249185048043728
1770932331.6054952,0.18276561796665192,-0.48126542568206787,-0.4236660897731781,-0.0036915400996804237,0.0027661798521876335,-0.008683744817972183
1770932331.6184168,0.18509075045585632,-0.4788568913936615,-0.4197421967983246,-0.003291911678388715,0.002690273802727461,-0.008386248722672462
1770932331.6532776,0.1836264729499817,-0.4834235608577728,-0.42423951625823975,-0.003669777885079384,0.0027357598301023245,-0.008323213085532188
1770932331.6703837,0.18855904042720795,-0.489668071269989,-0.4349086880683899,-0.0035395838785916567,0.0027753382455557585,-0.008406910113990307
1770932331.6940398,0.1917019784450531,-0.4862183928489685,-0.420330673456192,-0.0034643274266272783,0.0030863794963806868,-0.008449767716228962
1770932331.7244258,0.18267080187797546,-0.4843509793281555,-0.42036664485931396,-0.0034274659119546413,0.002738549839705229,-0.00825157668441534
1770932331.7295547,0.19425098598003387,-0.49114513397216797,-0.4120051860809326,-0.003562793368473649,0.0029030388686805964,-0.00849373172968626
1770932331.752655,0.19335997104644775,-0.4778684675693512,-0.4214925467967987,-0.0033630714751780033,0.0028546166140586138,-0.008103536441922188
1770932331.7782354,0.18209800124168396,-0.4884091019630432,-0.42263567447662354,-0.003672400489449501,0.0030184087809175253,-0.008267218247056007
1770932331.7964084,0.18821223080158234,-0.4852238595485687,-0.42587095499038696,-0.003598335897549987,0.0027740737423300743,-0.00854612234979868
1770932331.8241014,0.18541404604911804,-0.4792267978191376,-0.4288293421268463,-0.0036887098103761673,0.0027761850506067276,-0.00836998876184225
1770932331.8421705,0.18047292530536652,-0.4785751700401306,-0.42170530557632446,-0.0036185369826853275,0.002629558090120554,-0.008353641256690025
1770932331.8724961,0.17961722612380981,-0.48760488629341125,-0.41683778166770935,-0.0034799985587596893,0.0028128037229180336,-0.008378141559660435
1770932331.884206,0.1864529699087143,-0.48223134875297546,-0.4355069100856781,-0.0034962957724928856,0.002643527928739786,-0.008320402354001999
1770932331.9012308,0.1881858855485916,-0.4902206063270569,-0.41046640276908875,-0.003608991391956806,0.0030440231785178185,-0.008345162495970726
1770932331.9244182,0.18794097006320953,-0.48878881335258484,-0.4127289652824402,-0.0035153143107891083,0.003083110088482499,-0.008256725035607815
1770932331.9486449,0.1890026330947876,-0.4814346730709076,-0.4222028851509094,-0.0032276934944093227,0.0027704962994903326,-0.008160924538969994
1770932331.9546287,0.1884855180978775,-0.4792582094669342,-0.4133415222167969,-0.0033402484841644764,0.0027598917949944735,-0.008291885256767273
1770932331.9886925,0.19005358219146729,-0.48527929186820984,-0.41795557737350464,-0.0035706725902855396,0.002840781817212701,-0.008216282352805138
1770932331.9947023,0.18259164690971375,-0.4843164086341858,-0.42351233959198,-0.0036213702987879515,0.0029922646936029196,-0.008195127360522747
1770932332.029297,0.18945623934268951,-0.485867440700531,-0.42296290397644043,-0.0037545799277722836,0.0026532302144914865,-0.00836919154971838
1770932332.0638008,0.18840081989765167,-0.48075947165489197,-0.4169986844062805,-0.003586628008633852,0.0026171861682087183,-0.008353650569915771
1770932332.069849,0.18818064033985138,-0.48672357201576233,-0.42472898960113525,-0.003554035210981965,0.003060651244595647,-0.008225674740970135
1770932332.0872693,0.18818427622318268,-0.4843273162841797,-0.42622774839401245,-0.003623305121436715,0.0028563120868057013,-0.00838239025324583
1770932332.0930095,0.18377511203289032,-0.4867168068885803,-0.4078741669654846,-0.003487994195893407,0.002764577278867364,-0.008244715631008148
1770932332.1165485,0.1902918666601181,-0.4847774803638458,-0.4208628535270691,-0.0033968747593462467,0.0028161241207271814,-0.008154000155627728
1770932332.1282885,0.18945713341236115,-0.4810203015804291,-0.42270126938819885,-0.003354607382789254,0.0029502909164875746,-0.008388690650463104
1770932332.1406724,0.18632549047470093,-0.48060062527656555,-0.4197702705860138,-0.0034354175440967083,0.0029876739718019962,-0.00817160028964281
1770932332.1707408,0.18456465005874634,-0.4834812581539154,-0.4265614151954651,-0.0035873365122824907,0.00280422973446548,-0.008356910198926926
1770932332.1891654,0.18512023985385895,-0.4798211455345154,-0.4128209352493286,-0.003623249474912882,0.00288866413757205,-0.008215067908167839
1770932332.2199936,0.18823792040348053,-0.4794620871543884,-0.4126514792442322,-0.0036015277728438377,0.002610242459923029,-0.008254867047071457
1770932332.2327669,0.18633604049682617,-0.48213276267051697,-0.4339207112789154,-0.0037693839985877275,0.0025049145333468914,-0.008232725784182549
1770932332.2520802,0.1816689372062683,-0.4862940013408661,-0.4151419699192047,-0.0035994991194456816,0.0027671162970364094,-0.00825564470142126
1770932332.2689788,0.19128604233264923,-0.4815710186958313,-0.42883116006851196,-0.003348458791151643,0.002575987484306097,-0.008244801312685013
1770932332.293341,0.17659595608711243,-0.48835107684135437,-0.4219915270805359,-0.003831047099083662,0.002794358180835843,-0.00815412774682045
1770932332.298439,0.19099736213684082,-0.48382768034935,-0.418098509311676,-0.0034647767897695303,0.00278294226154685,-0.008409600704908371
1770932332.3167834,0.18858766555786133,-0.481842964887619,-0.40994685888290405,-0.003458733670413494,0.0029789749532938004,-0.00852672103792429
1770932332.3284137,0.19172550737857819,-0.49469608068466187,-0.41370439529418945,-0.0033519091084599495,0.0031170863658189774,-0.008320945315063
1770932332.3564196,0.18767888844013214,-0.48643696308135986,-0.42475414276123047,-0.0034475207794457674,0.0030706776306033134,-0.008560175076127052
1770932332.3764248,0.179525688290596,-0.4909118413925171,-0.42302027344703674,-0.003534231334924698,0.002921087434515357,-0.008359181694686413
1770932332.3943832,0.18469269573688507,-0.4843534529209137,-0.4343380630016327,-0.003732285462319851,0.002622947795316577,-0.008307513780891895
1770932332.4118853,0.17554296553134918,-0.48670169711112976,-0.4232655465602875,-0.0035872478038072586,0.002856176346540451,-0.00837266631424427
1770932332.428094,0.17544101178646088,-0.4855215847492218,-0.4366282820701599,-0.0035569046158343554,0.0024737720377743244,-0.008042320609092712
1770932332.4524388,0.18126605451107025,-0.4747932553291321,-0.4224380552768707,-0.0035869681742042303,0.0024492761585861444,-0.008213572204113007
1770932332.4811046,0.18675434589385986,-0.47771039605140686,-0.41738471388816833,-0.0033118552528321743,0.002860860200598836,-0.008235028013586998
1770932332.4990606,0.18205764889717102,-0.48947522044181824,-0.42900800704956055,-0.003658974776044488,0.0029694251716136932,-0.008169762790203094
1770932332.5050743,0.18823480606079102,-0.48647746443748474,-0.4283076226711273,-0.0035749897360801697,0.0029483649414032698,-0.008218582719564438
1770932332.517045,0.19270864129066467,-0.48384854197502136,-0.41087278723716736,-0.0035734190605580807,0.0030332806054502726,-0.008410518057644367
1770932332.5297015,0.18384669721126556,-0.4860134720802307,-0.4298926293849945,-0.0033276246394962072,0.003240290330722928,-0.00823249388486147
1770932332.5470095,0.17994536459445953,-0.4920191168785095,-0.4269804358482361,-0.003446327056735754,0.0029568616300821304,-0.008070887997746468
1770932332.5590537,0.18020160496234894,-0.4869801104068756,-0.4129375219345093,-0.003518325975164771,0.0027539667207747698,-0.008071993477642536
1770932332.5641942,0.19221024215221405,-0.4842863082885742,-0.4156833291053772,-0.003226993605494499,0.003164073918014765,-0.008485709317028522
1770932332.570209,0.18439579010009766,-0.48850327730178833,-0.41852959990501404,-0.0036743839737027884,0.002731114160269499,-0.008182892575860023
1770932332.581442,0.1819605678319931,-0.4877517819404602,-0.42111262679100037,-0.0034789915662258863,0.0030427502933889627,-0.00821643602102995
1770932332.6003118,0.18168023228645325,-0.48770853877067566,-0.4236522912979126,-0.003648344660177827,0.0028903414495289326,-0.008039007894694805
1770932332.6461992,0.17469650506973267,-0.4882355034351349,-0.42097869515419006,-0.003814572701230645,0.002873522462323308,-0.00837390311062336
1770932332.6581435,0.18821637332439423,-0.47697165608406067,-0.42345404624938965,-0.003576565533876419,0.002908106194809079,-0.008474408648908138
1770932332.6641285,0.18144099414348602,-0.4831702709197998,-0.43375569581985474,-0.0036245982628315687,0.002367677167057991,-0.008060419000685215
1770932332.669263,0.1958189308643341,-0.48640620708465576,-0.42448097467422485,-0.003872687928378582,0.0029132324270904064,-0.008574743755161762
1770932332.691676,0.19238786399364471,-0.4867297112941742,-0.42009130120277405,-0.0035148572642356157,0.002993103815242648,-0.008411092683672905
1770932332.7040682,0.18400222063064575,-0.48991939425468445,-0.4184504449367523,-0.003626854857429862,0.002806594828143716,-0.008184905163943768
1770932332.7222295,0.19350206851959229,-0.4791238605976105,-0.41346627473831177,-0.0034123221412301064,0.0028851546812802553,-0.008382822386920452
1770932332.7415087,0.1941222995519638,-0.4876554310321808,-0.409901887178421,-0.0033873238135129213,0.0029397502075880766,-0.008132345974445343
1770932332.7691116,0.1860760897397995,-0.4826450049877167,-0.4129653573036194,-0.003462083637714386,0.003083587158471346,-0.008267173543572426
1770932332.7814655,0.19707055389881134,-0.48889631032943726,-0.4256106913089752,-0.0035062741953879595,0.003020500997081399,-0.008375703357160091
1770932332.8097193,0.18353207409381866,-0.4879288971424103,-0.41006404161453247,-0.003636823268607259,0.0026189060881733894,-0.008260274305939674
1770932332.826944,0.1894349902868271,-0.48042038083076477,-0.42158257961273193,-0.0035080802626907825,0.003212049137800932,-0.008455589413642883
1770932332.8439155,0.19199514389038086,-0.4735872447490692,-0.4165738523006439,-0.0035346162039786577,0.0028770777862519026,-0.008502589538693428
1770932332.8686268,0.19206607341766357,-0.4804745018482208,-0.42876628041267395,-0.0037244928535073996,0.0026434080209583044,-0.008245347067713737
1770932332.8802967,0.1857607513666153,-0.49106886982917786,-0.41402098536491394,-0.003868775675073266,0.002664571162313223,-0.008372202515602112
1770932332.8994823,0.190118208527565,-0.4837214946746826,-0.4142143726348877,-0.0037427847273647785,0.0031683919951319695,-0.00850836280733347
1770932332.9186518,0.1959083527326584,-0.48487338423728943,-0.40986695885658264,-0.003580066841095686,0.0030290887225419283,-0.00838728342205286
1770932332.93641,0.19270823895931244,-0.48629796504974365,-0.4109281003475189,-0.003743373788893223,0.003078022738918662,-0.008572684600949287
1770932332.942394,0.19987328350543976,-0.48745810985565186,-0.410091370344162,-0.003373905085027218,0.002975954208523035,-0.008375296369194984
1770932332.9483788,0.17852531373500824,-0.49017104506492615,-0.4202313721179962,-0.0034285327419638634,0.0029541547410190105,-0.00798428151756525
1770932332.9712124,0.1900426745414734,-0.48455873131752014,-0.42658916115760803,-0.0033939946442842484,0.002998874057084322,-0.008420642465353012
1770932333.0000095,0.19232961535453796,-0.4836127758026123,-0.4061773717403412,-0.003456040984019637,0.0030872425995767117,-0.008499231189489365
1770932333.0116448,0.18429222702980042,-0.4800556004047394,-0.4180697500705719,-0.0033782825339585543,0.0029076323844492435,-0.00813408475369215
1770932333.0116448,0.18257790803909302,-0.4796636700630188,-0.4324950575828552,-0.0036278036423027515,0.002644637832418084,-0.008347664959728718
1770932333.0236144,0.18619823455810547,-0.4859844446182251,-0.4272015690803528,-0.003511031623929739,0.0027538882568478584,-0.008184796199202538
1770932333.0296278,0.18472981452941895,-0.48118796944618225,-0.4237816035747528,-0.0034069532994180918,0.0031486479565501213,-0.008196050301194191
1770932333.0655363,0.1848280131816864,-0.4843360483646393,-0.42918717861175537,-0.0034697470255196095,0.0024868506006896496,-0.008343416266143322
1770932333.0707328,0.17597056925296783,-0.4777446687221527,-0.4304247200489044,-0.004010180942714214,0.0029015312902629375,-0.008185239508748055
1770932333.087863,0.19247591495513916,-0.48368039727211,-0.4145026206970215,-0.0037922982592135668,0.002758380491286516,-0.008531479164958
1770932333.0940807,0.19185665249824524,-0.4840117394924164,-0.4259478747844696,-0.003600191790610552,0.0024791760370135307,-0.008393137715756893
1770932333.1115072,0.19697074592113495,-0.48365840315818787,-0.4186590909957886,-0.0034477622248232365,0.0028782840818166733,-0.008403045125305653
1770932333.1176093,0.1906840205192566,-0.48933330178260803,-0.41054990887641907,-0.0036536564584821463,0.0028241542167961597,-0.008342020213603973
1770932333.1295795,0.18132434785366058,-0.48862147331237793,-0.4077702462673187,-0.003720731707289815,0.002911003539338708,-0.008284643292427063
1770932333.1414948,0.18838798999786377,-0.48101845383644104,-0.4106365442276001,-0.0035235185641795397,0.003042735857889056,-0.008166827261447906
1770932333.1654382,0.19032683968544006,-0.4933653473854065,-0.4142194092273712,-0.003400255925953388,0.0029863629024475813,-0.008322354406118393
1770932333.1763115,0.188670814037323,-0.49521130323410034,-0.4317822754383087,-0.0035847497638314962,0.0030544272158294916,-0.008303394541144371
1770932333.1825507,0.19307759404182434,-0.4796712398529053,-0.42012837529182434,-0.00354768056422472,0.0027606235817074776,-0.008390017785131931
1770932333.187797,0.18158100545406342,-0.4869054853916168,-0.4127161502838135,-0.0034561713691800833,0.0030984445475041866,-0.00820920430123806
1770932333.1993735,0.18658550083637238,-0.48039957880973816,-0.4235851764678955,-0.0034858412109315395,0.0029301049653440714,-0.008160901255905628
1770932333.2301214,0.19209599494934082,-0.47858309745788574,-0.42179104685783386,-0.0034404888283461332,0.002928047440946102,-0.008187777362763882
1770932333.242959,0.18438738584518433,-0.4815932810306549,-0.4142473638057709,-0.0033794711343944073,0.0029490962624549866,-0.008198490366339684
