DeviceTime,S1_Ch1,S1_Ch2,S1_Ch3,S1_Ch4,S1_Ch5,S1_Ch6,S2_Ch1,S2_Ch2,S2_Ch3,S2_Ch4,S2_Ch5,S2_Ch6
2026-02-12 23:03:21.934,0.6358218789100647,-0.7170782685279846,-0.11945629119873047,0.002846338087692857,0.012688159942626953,-0.010989864356815815,0.6358218789100647,-0.7170782685279846,-0.11945629119873047,0.002846338087692857,0.012688159942626953,-0.010989864356815815
2026-02-12 23:03:21.947,0.6445326209068298,-0.7188716530799866,-0.11783158779144287,0.0028791683726012707,0.01268687192350626,-0.011135336011648178,0.6445326209068298,-0.7188716530799866,-0.11783158779144287,0.0028791683726012707,0.01268687192350626,-0.011135336011648178
2026-02-12 23:03:21.953,-0.11092321574687958,0.13544736802577972,-0.20490135252475739,0.0019007655791938305,0.0023445135448127985,0.00029089971212670207,-0.11092321574687958,0.13544736802577972,-0.20490135252475739,0.0019007655791938305,0.0023445135448127985,0.00029089971212670207
2026-02-12 23:03:21.982,-0.10018935054540634,0.13672827184200287,-0.20638057589530945,0.0018503651954233646,0.002088759792968631,0.0003880690783262253,-0.10018935054540634,0.13672827184200287,-0.20638057589530945,0.0018503651954233646,0.002088759792968631,0.0003880690783262253
2026-02-12 23:03:21.988,0.6337530612945557,-0.7192283272743225,-0.11183329671621323,0.0028484519571065903,0.012656102888286114,-0.011116532608866692,0.6337530612945557,-0.7192283272743225,-0.11183329671621323,0.0028484519571065903,0.012656102888286114,-0.011116532608866692
2026-02-12 23:03:21.995,-0.10720734298229218,0.14191217720508575,-0.1994326114654541,0.0018307457212358713,0.002201854018494487,0.0004095855401828885,-0.10720734298229218,0.14191217720508575,-0.1994326114654541,0.0018307457212358713,0.002201854018494487,0.0004095855401828885
2026-02-12 23:03:22.007,0.6370651125907898,-0.7138602137565613,-0.10926665365695953,0.0030446751043200493,0.012523062527179718,-0.010936422273516655,0.6370651125907898,-0.7138602137565613,-0.10926665365695953,0.0030446751043200493,0.012523062527179718,-0.010936422273516655
2026-02-12 23:03:22.014,-0.10599919408559799,0.13081271946430206,-0.19799767434597015,0.0018427562899887562,0.0021233761217445135,0.00029960268875584006,-0.10599919408559799,0.13081271946430206,-0.19799767434597015,0.0018427562899887562,0.0021233761217445135,0.00029960268875584006
2026-02-12 23:03:22.031,0.6428399085998535,-0.7153244018554688,-0.12831243872642517,0.0028518009930849075,0.012752201408147812,-0.011132819578051567,0.6428399085998535,-0.7153244018554688,-0.12831243872642517,0.0028518009930849075,0.012752201408147812,-0.011132819578051567
2026-02-12 23:03:22.051,-0.1019245907664299,0.14763276278972626,-0.20941157639026642,0.002057938138023019,0.0017838722560554743,0.0003736319486051798,-0.1019245907664299,0.14763276278972626,-0.20941157639026642,0.002057938138023019,0.0017838722560554743,0.0003736319486051798
2026-02-12 23:03:22.063,0.6390947699546814,-0.7145413756370544,-0.09992415457963943,0.0028771492652595043,0.012590691447257996,-0.011103021912276745,0.6390947699546814,-0.7145413756370544,-0.09992415457963943,0.0028771492652595043,0.012590691447257996,-0.011103021912276745
2026-02-12 23:03:22.068,0.637143075466156,-0.7183127999305725,-0.11447115242481232,0.0028911330737173557,0.012791423127055168,-0.011241579428315163,0.637143075466156,-0.7183127999305725,-0.11447115242481232,0.0028911330737173557,0.012791423127055168,-0.011241579428315163
2026-02-12 23:03:22.103,-0.10464268922805786,0.1393960416316986,-0.21737496554851532,0.0021037489641457796,0.0019484325312078,0.00037843265454284847,-0.10464268922805786,0.1393960416316986,-0.21737496554851532,0.0021037489641457796,0.0019484325312078,0.00037843265454284847
2026-02-12 23:03:22.109,0.6447165012359619,-0.7120424509048462,-0.114190012216568,0.0029551794286817312,0.012677811086177826,-0.011244511231780052,0.6447165012359619,-0.7120424509048462,-0.114190012216568,0.0029551794286817312,0.012677811086177826,-0.011244511231780052
2026-02-12 23:03:22.122,-0.10799071937799454,0.13030801713466644,-0.20649518072605133,0.001849177642725408,0.0020745964720845222,0.0003650581347756088,-0.10799071937799454,0.13030801713466644,-0.20649518072605133,0.001849177642725408,0.0020745964720845222,0.0003650581347756088
2026-02-12 23:03:22.147,0.6344411969184875,-0.718993604183197,-0.11581350862979889,0.002664173487573862,0.012713556177914143,-0.011099467985332012,0.6344411969184875,-0.718993604183197,-0.11581350862979889,0.002664173487573862,0.012713556177914143,-0.011099467985332012
2026-02-12 23:03:22.165,0.6308784484863281,-0.7158735990524292,-0.10762438923120499,0.0027916140388697386,0.012823757715523243,-0.01112128421664238,0.6308784484863281,-0.7158735990524292,-0.10762438923120499,0.0027916140388697386,0.012823757715523243,-0.01112128421664238
2026-02-12 23:03:22.183,-0.10470319539308548,0.13880082964897156,-0.18919342756271362,0.0018354994244873524,0.002058105543255806,0.0001984576665563509,-0.10470319539308548,0.13880082964897156,-0.18919342756271362,0.0018354994244873524,0.002058105543255806,0.0001984576665563509
2026-02-12 23:03:22.189,-0.10095961391925812,0.13736000657081604,-0.2151222676038742,0.002153563778847456,0.0019387701759114861,0.00042951820068992674,-0.10095961391925812,0.13736000657081604,-0.2151222676038742,0.002153563778847456,0.0019387701759114861,0.00042951820068992674
2026-02-12 23:03:22.207,0.6391226053237915,-0.715040922164917,-0.10759008675813675,0.0030786951538175344,0.012918057851493359,-0.011106879450380802,0.6391226053237915,-0.715040922164917,-0.10759008675813675,0.0030786951538175344,0.012918057851493359,-0.011106879450380802
2026-02-12 23:03:22.250,-0.10338442772626877,0.14291000366210938,-0.21458448469638824,0.0020982210990041494,0.0021066332701593637,0.0003985039365943521,-0.10338442772626877,0.14291000366210938,-0.21458448469638824,0.0020982210990041494,0.0021066332701593637,0.0003985039365943521
2026-02-12 23:03:22.262,0.6425319314002991,-0.7137281894683838,-0.1296311914920807,0.002863885136321187,0.01269816979765892,-0.011015202850103378,0.6425319314002991,-0.7137281894683838,-0.1296311914920807,0.002863885136321187,0.01269816979765892,-0.011015202850103378
2026-02-12 23:03:22.274,0.6385341882705688,-0.7119350433349609,-0.1263919472694397,0.0029581745620816946,0.012543026357889175,-0.011027847416698933,0.6385341882705688,-0.7119350433349609,-0.1263919472694397,0.0029581745620816946,0.012543026357889175,-0.011027847416698933
2026-02-12 23:03:22.303,0.6373825669288635,-0.7144542932510376,-0.10221187025308609,0.002865433692932129,0.012723107822239399,-0.011168191209435463,0.6373825669288635,-0.7144542932510376,-0.10221187025308609,0.002865433692932129,0.012723107822239399,-0.011168191209435463
2026-02-12 23:03:22.347,-0.11227045208215714,0.14045053720474243,-0.20006805658340454,0.0019245160510763526,0.002134395530447364,0.0003071642422582954,-0.11227045208215714,0.14045053720474243,-0.20006805658340454,0.0019245160510763526,0.002134395530447364,0.0003071642422582954
2026-02-12 23:03:22.375,-0.09728170931339264,0.14432847499847412,-0.21116982400417328,0.002320177387446165,0.0020737634040415287,0.00012364670692477375,-0.09728170931339264,0.14432847499847412,-0.21116982400417328,0.002320177387446165,0.0020737634040415287,0.00012364670692477375
2026-02-12 23:03:22.395,0.6341224908828735,-0.71660977602005,-0.10886960476636887,0.0029610556084662676,0.012822194024920464,-0.011151176877319813,0.6341224908828735,-0.71660977602005,-0.10886960476636887,0.0029610556084662676,0.012822194024920464,-0.011151176877319813
2026-02-12 23:03:22.431,0.6450089812278748,-0.7148870229721069,-0.11622834950685501,0.0028644187841564417,0.012500139884650707,-0.011093775741755962,0.6450089812278748,-0.7148870229721069,-0.11622834950685501,0.0028644187841564417,0.012500139884650707,-0.011093775741755962
2026-02-12 23:03:22.443,-0.10658237338066101,0.13598422706127167,-0.20550058782100677,0.00199529598467052,0.0020978290122002363,0.00019516389875207096,-0.10658237338066101,0.13598422706127167,-0.20550058782100677,0.00199529598467052,0.0020978290122002363,0.00019516389875207096
2026-02-12 23:03:22.455,-0.10556439310312271,0.14310222864151,-0.20166639983654022,0.002077267738059163,0.002454795641824603,0.0003787495370488614,-0.10556439310312271,0.14310222864151,-0.20166639983654022,0.002077267738059163,0.002454795641824603,0.0003787495370488614
2026-02-12 23:03:22.474,0.6362096071243286,-0.7110718488693237,-0.11711431294679642,0.0030986922793090343,0.012713604606688023,-0.010893277823925018,0.6362096071243286,-0.7110718488693237,-0.11711431294679642,0.0030986922793090343,0.012713604606688023,-0.010893277823925018
2026-02-12 23:03:22.498,-0.10668303817510605,0.1403455138206482,-0.20463517308235168,0.0019738920964300632,0.002027723239734769,0.0005184191977605224,-0.10668303817510605,0.1403455138206482,-0.20463517308235168,0.0019738920964300632,0.002027723239734769,0.0005184191977605224
2026-02-12 23:03:22.516,0.6476182341575623,-0.7133148908615112,-0.11521235853433609,0.0030114641413092613,0.012659590691328049,-0.011247019283473492,0.6476182341575623,-0.7133148908615112,-0.11521235853433609,0.0030114641413092613,0.012659590691328049,-0.011247019283473492
2026-02-12 23:03:22.540,-0.09831786155700684,0.13674397766590118,-0.2024923712015152,0.0018541341414675117,0.0019778579007834196,0.00019205620628781617,-0.09831786155700684,0.13674397766590118,-0.2024923712015152,0.0018541341414675117,0.0019778579007834196,0.00019205620628781617
2026-02-12 23:03:22.559,0.6385663151741028,-0.7026870250701904,-0.09993331134319305,0.0032423955854028463,0.012652520090341568,-0.011192734353244305,0.6385663151741028,-0.7026870250701904,-0.09993331134319305,0.0032423955854028463,0.012652520090341568,-0.011192734353244305
2026-02-12 23:03:22.570,0.6368955373764038,-0.7123221755027771,-0.11698173731565475,0.0028848082292824984,0.012867170386016369,-0.01105679851025343,0.6368955373764038,-0.7123221755027771,-0.11698173731565475,0.0028848082292824984,0.012867170386016369,-0.01105679851025343
2026-02-12 23:03:22.576,-0.10162243247032166,0.13881610333919525,-0.1984225958585739,0.002069103764370084,0.0021055012475699186,0.0003172325959894806,-0.10162243247032166,0.13881610333919525,-0.1984225958585739,0.002069103764370084,0.0021055012475699186,0.0003172325959894806
2026-02-12 23:03:22.611,0.6271228194236755,-0.7146033048629761,-0.1207130178809166,0.0029919324442744255,0.012708024121820927,-0.011246314272284508,0.6271228194236755,-0.7146033048629761,-0.1207130178809166,0.0029919324442744255,0.012708024121820927,-0.011246314272284508
2026-02-12 23:03:22.641,-0.10195322334766388,0.1343851089477539,-0.1978360116481781,0.0019512862199917436,0.001981150358915329,0.00016834904090501368,-0.10195322334766388,0.1343851089477539,-0.1978360116481781,0.0019512862199917436,0.001981150358915329,0.00016834904090501368
2026-02-12 23:03:22.652,-0.10007952898740768,0.13700109720230103,-0.19290076196193695,0.0021489798091351986,0.0019334370736032724,0.00017835316248238087,-0.10007952898740768,0.13700109720230103,-0.19290076196193695,0.0021489798091351986,0.0019334370736032724,0.00017835316248238087
2026-02-12 23:03:22.670,0.6395410895347595,-0.7164672017097473,-0.10983656346797943,0.002970767905935645,0.012732288800179958,-0.010980619117617607,0.6395410895347595,-0.7164672017097473,-0.10983656346797943,0.002970767905935645,0.012732288800179958,-0.010980619117617607
2026-02-12 23:03:22.682,-0.10823985189199448,0.13219191133975983,-0.19941119849681854,0.0018821931444108486,0.002235841704532504,0.00033908398472703993,-0.10823985189199448,0.13219191133975983,-0.19941119849681854,0.0018821931444108486,0.002235841704532504,0.00033908398472703993
2026-02-12 23:03:22.694,-0.10410160571336746,0.1386864334344864,-0.19675539433956146,0.0020827073603868484,0.0022588027641177177,0.0002518144901841879,-0.10410160571336746,0.1386864334344864,-0.19675539433956146,0.0020827073603868484,0.0022588027641177177,0.0002518144901841879
2026-02-12 23:03:22.706,-0.10114791989326477,0.13254155218601227,-0.20934344828128815,0.0020159215200692415,0.0021557279396802187,0.00015840413107071072,-0.10114791989326477,0.13254155218601227,-0.20934344828128815,0.0020159215200692415,0.0021557279396802187,0.00015840413107071072
2026-02-12 23:03:22.718,0.6381819248199463,-0.7212022542953491,-0.12840284407138824,0.002872529672458768,0.012660696171224117,-0.011076333932578564,0.6381819248199463,-0.7212022542953491,-0.12840284407138824,0.002872529672458768,0.012660696171224117,-0.011076333932578564
2026-02-12 23:03:22.753,0.6372947692871094,-0.7180665731430054,-0.10678184777498245,0.0027205580845475197,0.012966177426278591,-0.011292950250208378,0.6372947692871094,-0.7180665731430054,-0.10678184777498245,0.0027205580845475197,0.012966177426278591,-0.011292950250208378
2026-02-12 23:03:22.769,-0.10931165516376495,0.14297246932983398,-0.20892022550106049,0.002053214702755213,0.0022504832595586777,0.00028119198395870626,-0.10931165516376495,0.14297246932983398,-0.20892022550106049,0.002053214702755213,0.0022504832595586777,0.00028119198395870626
2026-02-12 23:03:22.786,0.6371025443077087,-0.721786379814148,-0.11147823184728622,0.0028302795253694057,0.01264076679944992,-0.011091972701251507,0.6371025443077087,-0.721786379814148,-0.11147823184728622,0.0028302795253694057,0.01264076679944992,-0.011091972701251507
2026-02-12 23:03:22.812,-0.10292606055736542,0.13847267627716064,-0.20870280265808105,0.001967001473531127,0.001960242399945855,0.00034898085868917406,-0.10292606055736542,0.13847267627716064,-0.20870280265808105,0.001967001473531127,0.001960242399945855,0.00034898085868917406
2026-02-12 23:03:22.847,0.6413455605506897,-0.7095650434494019,-0.1042509451508522,0.0029448959976434708,0.01269551645964384,-0.01105190347880125,0.6413455605506897,-0.7095650434494019,-0.1042509451508522,0.0029448959976434708,0.01269551645964384,-0.01105190347880125
2026-02-12 23:03:22.872,-0.10873550921678543,0.13854654133319855,-0.19336436688899994,0.00198455061763525,0.002383361104875803,-4.899999112240039e-05,-0.10873550921678543,0.13854654133319855,-0.19336436688899994,0.00198455061763525,0.002383361104875803,-4.899999112240039e-05
2026-02-12 23:03:22.884,-0.10202596336603165,0.13648149371147156,-0.19725757837295532,0.0019777959678322077,0.0021147592924535275,0.00016677708481438458,-0.10202596336603165,0.13648149371147156,-0.19725757837295532,0.0019777959678322077,0.0021147592924535275,0.00016677708481438458
2026-02-12 23:03:22.895,0.6371015310287476,-0.7077012062072754,-0.10978333652019501,0.003298320807516575,0.012743562459945679,-0.011108323000371456,0.6371015310287476,-0.7077012062072754,-0.10978333652019501,0.003298320807516575,0.012743562459945679,-0.011108323000371456
2026-02-12 23:03:22.901,0.628914475440979,-0.715723991394043,-0.11321762949228287,0.0029729639645665884,0.01282953005284071,-0.010779964737594128,0.628914475440979,-0.715723991394043,-0.11321762949228287,0.0029729639645665884,0.01282953005284071,-0.010779964737594128
2026-02-12 23:03:22.914,-0.10323352366685867,0.13626781105995178,-0.21506254374980927,0.0019060494378209114,0.002168807201087475,0.00012772326590493321,-0.10323352366685867,0.13626781105995178,-0.21506254374980927,0.0019060494378209114,0.002168807201087475,0.00012772326590493321
2026-02-12 23:03:22.926,0.6388205289840698,-0.7091674208641052,-0.12995849549770355,0.0032426156103610992,0.012588219717144966,-0.010994101874530315,0.6388205289840698,-0.7091674208641052,-0.12995849549770355,0.0032426156103610992,0.012588219717144966,-0.010994101874530315
2026-02-12 23:03:22.937,0.635349690914154,-0.7131448984146118,-0.12304911762475967,0.0030118655413389206,0.012628644704818726,-0.010839562863111496,0.635349690914154,-0.7131448984146118,-0.12304911762475967,0.0030118655413389206,0.012628644704818726,-0.010839562863111496
2026-02-12 23:03:22.961,0.6370565295219421,-0.7170242071151733,-0.11569787561893463,0.002987244166433811,0.012714298442006111,-0.011020265519618988,0.6370565295219421,-0.7170242071151733,-0.11569787561893463,0.002987244166433811,0.012714298442006111,-0.011020265519618988
2026-02-12 23:03:22.978,-0.10120902210474014,0.14006856083869934,-0.2051669806241989,0.0020605800673365593,0.0018598235910758376,0.0003213720628991723,-0.10120902210474014,0.14006856083869934,-0.2051669806241989,0.0020605800673365593,0.0018598235910758376,0.0003213720628991723
2026-02-12 23:03:22.989,0.6549891829490662,-0.718676745891571,-0.11330728232860565,0.003096634754911065,0.012766148895025253,-0.011208534240722656,0.6549891829490662,-0.718676745891571,-0.11330728232860565,0.003096634754911065,0.012766148895025253,-0.011208534240722656
2026-02-12 23:03:23.007,-0.10478087514638901,0.13603149354457855,-0.20493978261947632,0.00181232497561723,0.001971582183614373,0.0004899661289528012,-0.10478087514638901,0.13603149354457855,-0.20493978261947632,0.00181232497561723,0.001971582183614373,0.0004899661289528012
2026-02-12 23:03:23.020,-0.10180162638425827,0.13549701869487762,-0.2107483595609665,0.001833000686019659,0.001869348343461752,0.0003108649980276823,-0.10180162638425827,0.13549701869487762,-0.2107483595609665,0.001833000686019659,0.001869348343461752,0.0003108649980276823
2026-02-12 23:03:23.032,0.6416630744934082,-0.7108250856399536,-0.11733346432447433,0.0029682042077183723,0.012875380925834179,-0.011254915967583656,0.6416630744934082,-0.7108250856399536,-0.11733346432447433,0.0029682042077183723,0.012875380925834179,-0.011254915967583656
2026-02-12 23:03:23.038,0.641005277633667,-0.7090639472007751,-0.1118883267045021,0.003134247148409486,0.01265882421284914,-0.011162527836859226,0.641005277633667,-0.7090639472007751,-0.1118883267045021,0.003134247148409486,0.01265882421284914,-0.011162527836859226
2026-02-12 23:03:23.062,0.6319133043289185,-0.7115311622619629,-0.1055976077914238,0.0031590783037245274,0.012822268530726433,-0.011112285777926445,0.6319133043289185,-0.7115311622619629,-0.1055976077914238,0.0031590783037245274,0.012822268530726433,-0.011112285777926445
2026-02-12 23:03:23.068,0.6350852251052856,-0.7120099067687988,-0.11826843023300171,0.0027090616058558226,0.012703376822173595,-0.011046036146581173,0.6350852251052856,-0.7120099067687988,-0.11826843023300171,0.0027090616058558226,0.012703376822173595,-0.011046036146581173
2026-02-12 23:03:23.098,0.6336655616760254,-0.7162527441978455,-0.12191496044397354,0.0026630854699760675,0.012842473573982716,-0.011280187405645847,0.6336655616760254,-0.7162527441978455,-0.12191496044397354,0.0026630854699760675,0.012842473573982716,-0.011280187405645847
2026-02-12 23:03:23.122,0.6402718424797058,-0.713769257068634,-0.1174052357673645,0.002940064761787653,0.012659991160035133,-0.011294079013168812,0.6402718424797058,-0.713769257068634,-0.1174052357673645,0.002940064761787653,0.012659991160035133,-0.011294079013168812
2026-02-12 23:03:23.145,-0.1023680567741394,0.1359371542930603,-0.19471599161624908,0.0017502886475995183,0.0021130989771336317,0.00014499935787171125,-0.1023680567741394,0.1359371542930603,-0.19471599161624908,0.0017502886475995183,0.0021130989771336317,0.00014499935787171125
2026-02-12 23:03:23.163,0.643266499042511,-0.7147685885429382,-0.09821119159460068,0.0029906658455729485,0.012493018060922623,-0.011134009808301926,0.643266499042511,-0.7147685885429382,-0.09821119159460068,0.0029906658455729485,0.012493018060922623,-0.011134009808301926
2026-02-12 23:03:23.169,0.6339205503463745,-0.7138769030570984,-0.1191796064376831,0.003019226249307394,0.012668217532336712,-0.011137010529637337,0.6339205503463745,-0.7138769030570984,-0.1191796064376831,0.003019226249307394,0.012668217532336712,-0.011137010529637337
2026-02-12 23:03:23.186,0.6377542614936829,-0.7074381709098816,-0.11525341868400574,0.00308810081332922,0.012424234300851822,-0.010997703298926353,0.6377542614936829,-0.7074381709098816,-0.11525341868400574,0.00308810081332922,0.012424234300851822,-0.010997703298926353
2026-02-12 23:03:23.192,-0.10592512786388397,0.1334274858236313,-0.21305395662784576,0.0018518967553973198,0.002200725954025984,0.00031573890009894967,-0.10592512786388397,0.1334274858236313,-0.21305395662784576,0.0018518967553973198,0.002200725954025984,0.00031573890009894967
2026-02-12 23:03:23.212,-0.09988802671432495,0.1319391280412674,-0.2002832144498825,0.001788112218491733,0.0018731348682194948,0.00037559005431830883,-0.09988802671432495,0.1319391280412674,-0.2002832144498825,0.001788112218491733,0.0018731348682194948,0.00037559005431830883
2026-02-12 23:03:23.217,0.6279111504554749,-0.711338460445404,-0.11271441727876663,0.0029963774140924215,0.012732305563986301,-0.010929672047495842,0.6279111504554749,-0.711338460445404,-0.11271441727876663,0.0029963774140924215,0.012732305563986301,-0.010929672047495842
2026-02-12 23:03:23.235,0.6391850113868713,-0.7131957411766052,-0.10648154467344284,0.0030083393212407827,0.012547432444989681,-0.010843337513506413,0.6391850113868713,-0.7131957411766052,-0.10648154467344284,0.0030083393212407827,0.012547432444989681,-0.010843337513506413
2026-02-12 23:03:23.253,0.6432194113731384,-0.7219939827919006,-0.11580458283424377,0.0029835773166269064,0.012851151637732983,-0.011079935356974602,0.6432194113731384,-0.7219939827919006,-0.11580458283424377,0.0029835773166269064,0.012851151637732983,-0.011079935356974602
2026-02-12 23:03:23.278,-0.10514867305755615,0.13296645879745483,-0.20287694036960602,0.0021112714894115925,0.0019691847264766693,0.00018561877368483692,-0.10514867305755615,0.13296645879745483,-0.20287694036960602,0.0021112714894115925,0.0019691847264766693,0.00018561877368483692
2026-02-12 23:03:23.296,-0.10385987907648087,0.1434597671031952,-0.21049964427947998,0.0021576164290308952,0.0023592666257172823,0.0003682151436805725,-0.10385987907648087,0.1434597671031952,-0.21049964427947998,0.0021576164290308952,0.0023592666257172823,0.0003682151436805725
2026-02-12 23:03:23.326,-0.10811013728380203,0.13763698935508728,-0.19368310272693634,0.0019603329710662365,0.0022392962127923965,0.00018779528909362853,-0.10811013728380203,0.13763698935508728,-0.19368310272693634,0.0019603329710662365,0.0022392962127923965,0.00018779528909362853
2026-02-12 23:03:23.332,0.6442977786064148,-0.7169489860534668,-0.11992184817790985,0.0030061921570450068,0.012763060629367828,-0.011087542399764061,0.6442977786064148,-0.7169489860534668,-0.11992184817790985,0.0030061921570450068,0.012763060629367828,-0.011087542399764061
2026-02-12 23:03:23.345,0.638507068157196,-0.7137414216995239,-0.11901181191205978,0.002888987772166729,0.012613789178431034,-0.011027565225958824,0.638507068157196,-0.7137414216995239,-0.11901181191205978,0.002888987772166729,0.012613789178431034,-0.011027565225958824
