DeviceTime,Ch0,Ch1,Ch2,Ch3,Ch4,Ch5
2026-02-12 22:55:28.709,0.2164456695318222,-0.528679609298706,-0.10931946337223053,-0.0006594405858777463,0.0054761250503361225,-0.00808425061404705
2026-02-12 22:55:28.751,0.20788413286209106,-0.5240830779075623,-0.10770978778600693,-0.000627368688583374,0.005494972225278616,-0.008069452829658985
2026-02-12 22:55:28.793,0.20095863938331604,-0.5353119373321533,-0.11514101177453995,-0.0008541493443772197,0.005480864085257053,-0.007964130491018295
2026-02-12 22:55:28.799,0.20399191975593567,-0.5313128232955933,-0.11188570410013199,-0.0007278005359694362,0.005456854123622179,-0.008123308420181274
2026-02-12 22:55:28.834,0.20399458706378937,-0.5306380391120911,-0.11171279847621918,-0.0007909766864031553,0.0053741466253995895,-0.00772823253646493
2026-02-12 22:55:28.851,0.2023375779390335,-0.5295199155807495,-0.12096576392650604,-0.0007353743421845138,0.005546175874769688,-0.007944649085402489
2026-02-12 22:55:28.869,0.21004197001457214,-0.534675657749176,-0.10242833942174911,-0.0007743017631582916,0.005503653082996607,-0.007983198389410973
2026-02-12 22:55:28.904,0.20902769267559052,-0.5363932847976685,-0.11024132370948792,-0.0008236579596996307,0.00544455461204052,-0.008072186261415482
2026-02-12 22:55:28.916,0.20388081669807434,-0.5386050939559937,-0.11206504702568054,-0.0008410171722061932,0.005364773329347372,-0.007777520455420017
2026-02-12 22:55:28.941,0.200117290019989,-0.5258015990257263,-0.11301105469465256,-0.0007437466410920024,0.005417193751782179,-0.007854093797504902
2026-02-12 22:55:28.953,0.2021196186542511,-0.5375977754592896,-0.09873252362012863,-0.0011418567737564445,0.005490486975759268,-0.008002649061381817
2026-02-12 22:55:28.970,0.21023721992969513,-0.5304489135742188,-0.10937103629112244,-0.0006489636143669486,0.005556950345635414,-0.007926714606583118
2026-02-12 22:55:29.000,0.206425279378891,-0.5275672674179077,-0.11064815521240234,-0.0007154045742936432,0.005623583681881428,-0.007769923657178879
2026-02-12 22:55:29.050,0.19897109270095825,-0.5306519865989685,-0.11516042798757553,-0.0008415305055677891,0.005525647196918726,-0.007764536887407303
2026-02-12 22:55:29.068,0.20122592151165009,-0.5315664410591125,-0.1070922315120697,-0.0005430561723187566,0.005419268738478422,-0.007734437473118305
2026-02-12 22:55:29.093,0.20258782804012299,-0.5273137092590332,-0.11751358211040497,-0.0006697657518088818,0.00538815651088953,-0.007734919898211956
2026-02-12 22:55:29.105,0.20390614867210388,-0.5329033732414246,-0.11015982180833817,-0.0006284965202212334,0.005309028550982475,-0.0080042015761137
2026-02-12 22:55:29.133,0.2066422551870346,-0.5332352519035339,-0.11623816192150116,-0.0007587150321342051,0.005520228296518326,-0.008205627091228962
2026-02-12 22:55:29.158,0.20846350491046906,-0.5371435284614563,-0.1055847629904747,-0.0007755396654829383,0.005473113153129816,-0.007833635434508324
2026-02-12 22:55:29.164,0.21147102117538452,-0.5292657613754272,-0.11052925884723663,-0.00033204336068592966,0.0055438498966395855,-0.008022415451705456
2026-02-12 22:55:29.211,0.20823146402835846,-0.5386942625045776,-0.1074800044298172,-0.0008873451733961701,0.00556065421551466,-0.008062864653766155
2026-02-12 22:55:29.223,0.2114049196243286,-0.5331092476844788,-0.10764895379543304,-0.0005764044472016394,0.0054854475893080235,-0.00797926913946867
2026-02-12 22:55:29.235,0.20520451664924622,-0.532740592956543,-0.1083746924996376,-0.000844003981910646,0.00539789954200387,-0.008121390827000141
2026-02-12 22:55:29.253,0.2070579081773758,-0.5294232368469238,-0.10628585517406464,-0.0007354691042564809,0.005487231537699699,-0.008025633171200752
2026-02-12 22:55:29.286,0.20847539603710175,-0.5256527662277222,-0.10617535561323166,-0.0007318580755963922,0.00569024495780468,-0.008031531237065792
2026-02-12 22:55:29.291,0.2078240066766739,-0.526700496673584,-0.10664942115545273,-0.0006784843862988055,0.005506410263478756,-0.008054216392338276
2026-02-12 22:55:29.322,0.21325397491455078,-0.5319885611534119,-0.1000623106956482,-0.0009026883635669947,0.0054183234460651875,-0.008346989750862122
2026-02-12 22:55:29.345,0.21697869896888733,-0.5341725945472717,-0.11031033843755722,-0.0007865354418754578,0.00540894316509366,-0.008023804053664207
2026-02-12 22:55:29.375,0.2154306322336197,-0.542475163936615,-0.11037925630807877,-0.0008187302155420184,0.005354743916541338,-0.008068646304309368
2026-02-12 22:55:29.406,0.21269701421260834,-0.5358742475509644,-0.10963819921016693,-0.0007924129604361951,0.005461123771965504,-0.007879873737692833
2026-02-12 22:55:29.442,0.2108585387468338,-0.5236330032348633,-0.10846693068742752,-0.0005957511020824313,0.00554545596241951,-0.00793201383203268
2026-02-12 22:55:29.454,0.20812028646469116,-0.5270392894744873,-0.10592315346002579,-0.0008032921468839049,0.005587391089648008,-0.008085303008556366
2026-02-12 22:55:29.479,0.2146315723657608,-0.5316998958587646,-0.09764658659696579,-0.0008488133316859603,0.00562821002677083,-0.007894997484982014
2026-02-12 22:55:29.502,0.21928665041923523,-0.5374395251274109,-0.11365213990211487,-0.000855833466630429,0.005471712909638882,-0.008157084695994854
2026-02-12 22:55:29.508,0.21799570322036743,-0.5356694459915161,-0.09454597532749176,-0.0008246650686487556,0.005557735916227102,-0.008126660250127316
2026-02-12 22:55:29.533,0.20398645102977753,-0.5333049297332764,-0.10457191616296768,-0.0008185742772184312,0.005550119560211897,-0.008022734895348549
2026-02-12 22:55:29.558,0.203971266746521,-0.5298858880996704,-0.11456508189439774,-0.0009435309330001473,0.005324831698089838,-0.007957909256219864
2026-02-12 22:55:29.587,0.1988396942615509,-0.5244932174682617,-0.10922963917255402,-0.0007999421213753521,0.0053842943161726,-0.00761848408728838
2026-02-12 22:55:29.606,0.21273846924304962,-0.535866379737854,-0.11028175055980682,-0.000750814622733742,0.005214178469032049,-0.007957478985190392
2026-02-12 22:55:29.624,0.2127242088317871,-0.5346300005912781,-0.09773924201726913,-0.0008290652185678482,0.005695895291864872,-0.00780138187110424
2026-02-12 22:55:29.648,0.20700840651988983,-0.5341566801071167,-0.1077301949262619,-0.0007751796511001885,0.005633124615997076,-0.00819801352918148
2026-02-12 22:55:29.660,0.2116304486989975,-0.5265371799468994,-0.106625035405159,-0.0006086641224101186,0.005625419784337282,-0.008001212030649185
2026-02-12 22:55:29.708,0.20482470095157623,-0.5367549657821655,-0.1077217236161232,-0.0008794210152700543,0.005557449068874121,-0.007862153463065624
2026-02-12 22:55:29.733,0.19913595914840698,-0.5278849005699158,-0.11944545060396194,-0.0006773204659111798,0.0053622666746377945,-0.007946781814098358
2026-02-12 22:55:29.771,0.2142614871263504,-0.5346985459327698,-0.10179271548986435,-0.0008036548970267177,0.0053679500706493855,-0.00816860981285572
2026-02-12 22:55:29.790,0.20324869453907013,-0.5257759094238281,-0.11571142077445984,-0.00042997169657610357,0.0054254173301160336,-0.007884596474468708
2026-02-12 22:55:29.820,0.20007649064064026,-0.5370556712150574,-0.11057785898447037,-0.0006908213254064322,0.0056517114862799644,-0.007957285270094872
2026-02-12 22:55:29.865,0.20218566060066223,-0.5375785231590271,-0.10028421133756638,-0.0007271808572113514,0.005344058852642775,-0.008083646185696125
2026-02-12 22:55:29.883,0.20039266347885132,-0.5335530042648315,-0.11309805512428284,-0.0008158946875482798,0.005574286915361881,-0.007924417965114117
2026-02-12 22:55:29.925,0.20511573553085327,-0.5394263863563538,-0.10932081937789917,-0.0009330377215519547,0.0053046755492687225,-0.0079831313341856
2026-02-12 22:55:29.956,0.19670313596725464,-0.5337088704109192,-0.12151748687028885,-0.0006476989365182817,0.005584872327744961,-0.007880247198045254
2026-02-12 22:55:29.986,0.19781580567359924,-0.5353469848632812,-0.09770381450653076,-0.000776324886828661,0.005467849783599377,-0.00814269669353962
2026-02-12 22:55:30.016,0.20423175394535065,-0.5313662886619568,-0.10521994531154633,-0.0006211809231899679,0.005495639052242041,-0.008410214446485043
2026-02-12 22:55:30.040,0.2131599485874176,-0.5350794196128845,-0.11533370614051819,-0.0007518050260841846,0.005453162360936403,-0.007958561182022095
2026-02-12 22:55:30.089,0.20156703889369965,-0.5302106738090515,-0.1213139146566391,-0.000577206548769027,0.005510128103196621,-0.007892431691288948
2026-02-12 22:55:30.112,0.20624756813049316,-0.5372483134269714,-0.10986972600221634,-0.0004994531627744436,0.005428966600447893,-0.007863529026508331
2026-02-12 22:55:30.143,0.19840487837791443,-0.5346335768699646,-0.11027403175830841,-0.0008070144103839993,0.005614202469587326,-0.007900523021817207
2026-02-12 22:55:30.156,0.20567454397678375,-0.5387880206108093,-0.10795692354440689,-0.0009555334690958261,0.005243872758001089,-0.008075474761426449
2026-02-12 22:55:30.174,0.20576398074626923,-0.530288815498352,-0.09491011500358582,-0.00091046083252877,0.005470277741551399,-0.00799410231411457
2026-02-12 22:55:30.185,0.2088295966386795,-0.5371481776237488,-0.09448041021823883,-0.0008093086653389037,0.0054720020852983,-0.007968932390213013
2026-02-12 22:55:30.214,0.20795583724975586,-0.5351043939590454,-0.11405125260353088,-0.0005415625055320561,0.005528616718947887,-0.00800932478159666
2026-02-12 22:55:30.226,0.2142423391342163,-0.5317534804344177,-0.10687260329723358,-0.0005305031081661582,0.00552698178216815,-0.007907304912805557
2026-02-12 22:55:30.250,0.20751416683197021,-0.5373106598854065,-0.09711379557847977,-0.0008812505984678864,0.005665621720254421,-0.008224074728786945
2026-02-12 22:55:30.294,0.2159319519996643,-0.5290669202804565,-0.1073112040758133,-0.0007719891145825386,0.005288724787533283,-0.008166307583451271
2026-02-12 22:55:30.307,0.20752279460430145,-0.530817985534668,-0.107539601624012,-0.000758735928684473,0.005434590857475996,-0.00807673018425703
2026-02-12 22:55:30.312,0.2110016942024231,-0.5349740386009216,-0.10788298398256302,-0.0007292501395568252,0.005287892650812864,-0.00810165237635374
2026-02-12 22:55:30.331,0.20779910683631897,-0.5292823314666748,-0.11684275418519974,-0.000500388618092984,0.005319356452673674,-0.008020336739718914
2026-02-12 22:55:30.349,0.2057497352361679,-0.5372245907783508,-0.1082962155342102,-0.0009077182039618492,0.0053942641243338585,-0.008077461272478104
2026-02-12 22:55:30.361,0.2070925235748291,-0.5392329692840576,-0.11873990297317505,-0.0009565184591338038,0.005613712593913078,-0.008413976989686489
2026-02-12 22:55:30.391,0.2152106761932373,-0.5347157120704651,-0.12440360337495804,-0.0005721227498725057,0.005391132086515427,-0.008138764649629593
2026-02-12 22:55:30.403,0.21287508308887482,-0.5300849080085754,-0.1028614416718483,-0.0007057374459691346,0.00536657590419054,-0.008167105726897717
2026-02-12 22:55:30.423,0.20595552027225494,-0.5337057113647461,-0.10078299790620804,-0.0005309989210218191,0.005453841760754585,-0.00803935993462801
2026-02-12 22:55:30.452,0.2024262398481369,-0.5266595482826233,-0.10100194066762924,-0.0006341456319205463,0.005571112968027592,-0.00796303991228342
2026-02-12 22:55:30.487,0.20952464640140533,-0.5346026420593262,-0.11253868788480759,-0.0007376029971055686,0.005447737406939268,-0.008089430630207062
2026-02-12 22:55:30.522,0.19985288381576538,-0.5316152572631836,-0.10654464364051819,-0.0008900382090359926,0.005523830186575651,-0.008098938502371311
2026-02-12 22:55:30.553,0.21654027700424194,-0.5300766229629517,-0.10771778970956802,-0.0006374028162099421,0.005403013434261084,-0.008168263360857964
2026-02-12 22:55:30.567,0.20655833184719086,-0.5335988998413086,-0.11171507835388184,-0.0008607647032476962,0.00545146269723773,-0.00795030128210783
2026-02-12 22:55:30.592,0.2137545794248581,-0.5328482389450073,-0.10335922986268997,-0.0008813818567432463,0.005280178971588612,-0.008073127828538418
2026-02-12 22:55:30.610,0.19562432169914246,-0.5296840071678162,-0.11372403800487518,-0.0006939636659808457,0.00552425067871809,-0.008039958775043488
2026-02-12 22:55:30.628,0.20285652577877045,-0.5348964333534241,-0.1265053004026413,-0.0006401516729965806,0.005428673699498177,-0.007968460209667683
2026-02-12 22:55:30.679,0.20851722359657288,-0.5339239835739136,-0.10328739881515503,-0.0008009111043065786,0.005478281993418932,-0.008304145187139511
2026-02-12 22:55:30.702,0.20495755970478058,-0.5370309948921204,-0.11854469776153564,-0.0009621662320569158,0.005585069768130779,-0.008022554218769073
2026-02-12 22:55:30.720,0.20999914407730103,-0.5360754728317261,-0.10988488048315048,-0.0008255487773567438,0.005400262773036957,-0.00801282562315464
2026-02-12 22:55:30.744,0.20802783966064453,-0.5267652273178101,-0.12303434312343597,-0.0005930094630457461,0.005321227479726076,-0.007992833852767944
2026-02-12 22:55:30.763,0.20720139145851135,-0.5318664312362671,-0.10621821135282516,-0.0007135529303923249,0.0053575909696519375,-0.008188996464014053
2026-02-12 22:55:30.781,0.20630469918251038,-0.536145031452179,-0.10892290621995926,-0.0007683037547394633,0.005519577767699957,-0.008064592257142067
2026-02-12 22:55:30.787,0.21154002845287323,-0.5387238264083862,-0.10814912617206573,-0.000835646700579673,0.0054139140993356705,-0.00809546560049057
2026-02-12 22:55:30.793,0.211933895945549,-0.532604455947876,-0.10181597620248795,-0.0006243745447136462,0.005543547682464123,-0.00808312650769949
2026-02-12 22:55:30.799,0.19771140813827515,-0.5334680676460266,-0.106386698782444,-0.0007446751114912331,0.005689704325050116,-0.008198362775146961
2026-02-12 22:55:30.840,0.20609000325202942,-0.5399094223976135,-0.12553618848323822,-0.0008872271282598376,0.0052117835730314255,-0.007919158786535263
2026-02-12 22:55:30.885,0.20810768008232117,-0.5328975915908813,-0.10846215486526489,-0.0006957593141123652,0.005292917601764202,-0.008050964213907719
2026-02-12 22:55:30.907,0.20814096927642822,-0.5396090745925903,-0.11646256595849991,-0.0010200300021097064,0.005326169077306986,-0.007940712384879589
2026-02-12 22:55:30.925,0.19743041694164276,-0.5301454663276672,-0.12099221348762512,-0.0005511296330951154,0.005789023824036121,-0.008092072792351246
2026-02-12 22:55:30.962,0.19724540412425995,-0.5412777662277222,-0.10779249668121338,-0.0008186923805624247,0.0057450830936431885,-0.007957156747579575
2026-02-12 22:55:30.979,0.1997491717338562,-0.5317729711532593,-0.09605339914560318,-0.0006724088452756405,0.005563529208302498,-0.007843575440347195
2026-02-12 22:55:31.004,0.20175395905971527,-0.5346486568450928,-0.11766454577445984,-0.0005258674500510097,0.0053747775964438915,-0.007882495410740376
2026-02-12 22:55:31.040,0.20620393753051758,-0.5335299968719482,-0.11397937685251236,-0.0007930670399218798,0.005206884816288948,-0.007894637994468212
2026-02-12 22:55:31.062,0.2065051794052124,-0.5265957117080688,-0.10526352375745773,-0.0005762818618677557,0.005643464159220457,-0.007902945391833782
2026-02-12 22:55:31.109,0.20422109961509705,-0.5346013903617859,-0.11427091062068939,-0.0008219432202167809,0.005673302337527275,-0.00816557090729475
2026-02-12 22:55:31.139,0.20197933912277222,-0.53290194272995,-0.1133858859539032,-0.0008937468519434333,0.005516671109944582,-0.007919186726212502
2026-02-12 22:55:31.163,0.20291540026664734,-0.5326796174049377,-0.10880906134843826,-0.0006274158367887139,0.005518922582268715,-0.00817149132490158
2026-02-12 22:55:31.206,0.20077669620513916,-0.5370516777038574,-0.09895514696836472,-0.0008017946965992451,0.005553576163947582,-0.007822930812835693
2026-02-12 22:55:31.229,0.20098668336868286,-0.5375420451164246,-0.12106530368328094,-0.0005612372769974172,0.005706933792680502,-0.007981122471392155
2026-02-12 22:55:31.246,0.21501168608665466,-0.5340259075164795,-0.11299927532672882,-0.0008075746009126306,0.005416403524577618,-0.008087334223091602
2026-02-12 22:55:31.269,0.20490799844264984,-0.538362443447113,-0.10534887760877609,-0.000788036675658077,0.005584981758147478,-0.008270095102488995
2026-02-12 22:55:31.286,0.2057396024465561,-0.5343294739723206,-0.111005999147892,-0.000725373683962971,0.005397811532020569,-0.008150245994329453
2026-02-12 22:55:31.298,0.19898606836795807,-0.5308440923690796,-0.10741021484136581,-0.0006639917264692485,0.0056296903640031815,-0.008038070984184742
2026-02-12 22:55:31.315,0.20560890436172485,-0.5251835584640503,-0.10074985027313232,-0.0007105046533979475,0.005396614782512188,-0.007894066162407398
2026-02-12 22:55:31.333,0.2031913846731186,-0.5306068658828735,-0.10910314321517944,-0.0007940806681290269,0.005712260492146015,-0.00793626718223095
2026-02-12 22:55:31.339,0.2145894169807434,-0.5371346473693848,-0.09792779386043549,-0.0007403785130009055,0.005466846749186516,-0.007870153523981571
2026-02-12 22:55:31.382,0.21080763638019562,-0.5349919199943542,-0.11707235872745514,-0.0009509252267889678,0.005539517384022474,-0.00805923156440258
2026-02-12 22:55:31.419,0.21110157668590546,-0.5291854739189148,-0.10560323297977448,-0.0008005606359802186,0.005181621294468641,-0.00838253740221262
2026-02-12 22:55:31.460,0.21192827820777893,-0.533998429775238,-0.11951881647109985,-0.0006479051080532372,0.0054408772848546505,-0.00814441591501236
2026-02-12 22:55:31.491,0.2029668241739273,-0.5278588533401489,-0.11938469111919403,-0.0006229146383702755,0.00556602980941534,-0.00810672715306282
2026-02-12 22:55:31.520,0.20913971960544586,-0.5414494872093201,-0.10881760716438293,-0.0008293698192574084,0.005400690715759993,-0.00807374157011509
2026-02-12 22:55:31.558,0.2072911560535431,-0.5339608788490295,-0.10192228108644485,-0.000690442742779851,0.005509452894330025,-0.007727006915956736
2026-02-12 22:55:31.569,0.20801950991153717,-0.532364547252655,-0.10892385244369507,-0.0010179132223129272,0.005251903086900711,-0.008022424764931202
2026-02-12 22:55:31.581,0.21355699002742767,-0.5340909957885742,-0.09993598610162735,-0.0009833602234721184,0.005221766419708729,-0.00799818616360426
2026-02-12 22:55:31.599,0.21169975399971008,-0.5321642756462097,-0.11359933018684387,-0.0008193427929654717,0.005440906621515751,-0.007818249985575676
2026-02-12 22:55:31.637,0.20552775263786316,-0.5320051312446594,-0.11852263659238815,-0.000782925053499639,0.0055455975234508514,-0.008120699785649776
2026-02-12 22:55:31.656,0.20228828489780426,-0.5370023846626282,-0.10078970342874527,-0.0008269872050732374,0.0056227934546768665,-0.008212635293602943
2026-02-12 22:55:31.668,0.2110915333032608,-0.5340312719345093,-0.11129896342754364,-0.0008607421186752617,0.005454679951071739,-0.007957221008837223
2026-02-12 22:55:31.694,0.20191873610019684,-0.5334441065788269,-0.1196100041270256,-0.0007884844671934843,0.005496337544173002,-0.007781601045280695
2026-02-12 22:55:31.718,0.1995806246995926,-0.5315978527069092,-0.11422371119260788,-0.0007947499980218709,0.0055878786370158195,-0.008318725042045116
2026-02-12 22:55:31.736,0.2087910920381546,-0.5299702882766724,-0.10937876999378204,-0.0006110657122917473,0.005364761222153902,-0.007899182848632336
2026-02-12 22:55:31.760,0.2111833542585373,-0.5340613722801208,-0.11334355175495148,-0.0006596693419851363,0.0052304514683783054,-0.007814633660018444
2026-02-12 22:55:31.784,0.20209629833698273,-0.5453656911849976,-0.1115575060248375,-0.0010081493528559804,0.0054402961395680904,-0.00795041210949421
2026-02-12 22:55:31.808,0.20765730738639832,-0.5293761491775513,-0.11148681491613388,-0.0006275299238041043,0.005203506909310818,-0.007971853017807007
2026-02-12 22:55:31.846,0.20476971566677094,-0.5260463953018188,-0.1135454922914505,-0.00023267317737918347,0.005575987044721842,-0.007771083153784275
2026-02-12 22:55:31.882,0.2051401138305664,-0.5344941020011902,-0.11638447642326355,-0.0006523225456476212,0.005388950929045677,-0.00766451982781291
2026-02-12 22:55:31.900,0.2013465017080307,-0.5415690541267395,-0.109756700694561,-0.0009278382058255374,0.005523941479623318,-0.00790922250598669
2026-02-12 22:55:31.912,0.1972833126783371,-0.5347855687141418,-0.12354172766208649,-0.0009172686841338873,0.005338256247341633,-0.008042494766414165
2026-02-12 22:55:31.949,0.20850418508052826,-0.5330319404602051,-0.10796444863080978,-0.0006357706733979285,0.005738392937928438,-0.008130257949233055
2026-02-12 22:55:31.985,0.1962980180978775,-0.529291570186615,-0.10621219873428345,-0.0007533674361184239,0.0057241409085690975,-0.008126824162900448
2026-02-12 22:55:32.004,0.20130755007266998,-0.5383340716362,-0.10321447253227234,-0.0007311514345929027,0.005522152874618769,-0.00797064695507288
2026-02-12 22:55:32.035,0.20005379617214203,-0.5345672369003296,-0.11014790087938309,-0.0010373308323323727,0.005076037719845772,-0.007671643048524857
2026-02-12 22:55:32.077,0.20636534690856934,-0.5391634702682495,-0.10221388190984726,-0.0008565768948756158,0.005600756965577602,-0.00817292369902134
2026-02-12 22:55:32.108,0.2168295681476593,-0.5404283404350281,-0.10857442021369934,-0.0008320960332639515,0.005477269180119038,-0.008149770088493824
